"","variety","year","a3","b","sig3.dat","fin3.dat"
"47",2,13.9326422438025,63,0.147814274079651,-2.30856110378371,62.7508822954954
"48",2,14.9326422438025,63,0.147814274079651,-10.183531816122,55.0237258572368
"49",2,15.9326422438025,63,0.147814274079651,12.0466214695408,77.4016934169792
"50",3,-18.2827441794798,60,-0.00198540716813858,7.51018003306675,67.5464787244139
"51",3,-17.2827441794798,60,-0.00198540716813858,2.20852474251126,62.2428380266903
"52",3,-16.2827441794798,60,-0.00198540716813858,15.5954095906487,75.6277374676596
"53",3,-15.2827441794798,60,-0.00198540716813858,18.1367317762654,78.1670742461082
"54",3,-14.2827441794798,60,-0.00198540716813858,4.04643899223894,64.0747960549136
"55",3,-13.2827441794798,60,-0.00198540716813858,-20.0899871544465,39.93638450106
"56",3,-12.2827441794798,60,-0.00198540716813858,5.15791538637754,65.1823016347159
"57",3,-11.2827441794798,60,-0.00198540716813858,-12.20091784507,47.8214829961002
"58",3,-10.2827441794798,60,-0.00198540716813858,-8.09660442365638,51.9238110103457
"59",3,-9.28274417947978,60,-0.00198540716813858,13.7018644307482,73.7202944575821
"60",3,-8.28274417947978,60,-0.00198540716813858,15.7499368894641,75.7663815091299
"61",3,-7.28274417947978,60,-0.00198540716813858,-0.442843772904565,59.5716154395931
"62",3,-6.28274417947978,60,-0.00198540716813858,-8.23574466587393,51.7767291394556
"63",3,-5.28274417947978,60,-0.00198540716813858,4.82571983936302,64.8362082375244
"64",3,-4.28274417947978,60,-0.00198540716813858,8.45267874863339,68.4611817396266
"65",3,-3.28274417947978,60,-0.00198540716813858,-1.58316585420077,58.4233517296243
"66",3,-2.28274417947978,60,-0.00198540716813858,3.55638112948045,63.5609133061374
"67",3,-1.28274417947978,60,-0.00198540716813858,-5.19052833992809,54.8120184295607
"68",3,-0.282744179479778,60,-0.00198540716813858,6.981387103682,66.9819484660027
"69",3,0.717255820520222,60,-0.00198540716813858,-12.1229166949002,47.8756592602523
"70",3,1.71725582052022,60,-0.00198540716813858,-2.43162339879965,57.5649671491848
"71",3,2.71725582052022,60,-0.00198540716813858,-18.1371466312372,41.8574585095791
"72",3,3.71725582052022,60,-0.00198540716813858,5.65954842277523,65.6521681564234
"73",3,4.71725582052022,60,-0.00198540716813858,-0.55954271019776,59.4310916162822
"74",3,5.71725582052022,60,-0.00198540716813858,-7.31214704618594,52.6765018731259
"75",3,6.71725582052022,60,-0.00198540716813858,2.76171627503903,62.7483797871827
"76",4,13.4806347740814,68,-0.137435062167264,4.64676813082298,70.7940562525929
"77",4,14.4806347740814,68,-0.137435062167264,0.982713391055079,66.9925664506578
"78",4,15.4806347740814,68,-0.137435062167264,2.54495009430822,68.4173680917436
"79",4,16.4806347740814,68,-0.137435062167264,-3.40039077490982,62.3345921603583
"80",4,17.4806347740814,68,-0.137435062167264,0.758893121987644,66.3564409950885
"81",4,18.4806347740814,68,-0.137435062167264,-3.01063326026754,62.4494795506661
"82",4,19.4806347740814,68,-0.137435062167264,6.47384975142631,71.7965275001927
"83",4,20.4806347740814,68,-0.137435062167264,0.652926433757206,65.8381691203563
"84",4,21.4806347740814,68,-0.137435062167264,-12.7810319857841,52.2667756386477
"85",4,22.4806347740814,68,-0.137435062167264,-8.6921119597425,56.2182606025221
"86",4,23.4806347740814,68,-0.137435062167264,7.50633336264214,72.2792708627395
"87",4,24.4806347740814,68,-0.137435062167264,0.0109261508552186,64.6464285887853
"88",4,25.4806347740814,68,-0.137435062167264,-9.5252742930851,54.9727930826777
"89",5,-32.3793026702479,62,-0.0652986047000477,-24.5836265366505,39.5306967488772
"90",5,-31.3793026702479,62,-0.0652986047000477,5.16712964250403,69.2161543233317
"91",5,-30.3793026702479,62,-0.0652986047000477,14.5181597172534,78.501885793381
"92",5,-29.3793026702479,62,-0.0652986047000477,3.45148918445504,67.3699166558826
"93",5,-28.3793026702479,62,-0.0652986047000477,-5.09545347272936,58.7576753939982
"94",5,-27.3793026702479,62,-0.0652986047000477,4.28008275267892,68.0679130147064
"95",5,-26.3793026702479,62,-0.0652986047000477,-22.9993470556545,40.7231846016729
"96",5,-25.3793026702479,62,-0.0652986047000477,2.41519778626992,66.0724308388973
"97",5,-24.3793026702479,62,-0.0652986047000477,-5.52726057207351,58.0646738758538
"98",5,-23.3793026702479,62,-0.0652986047000477,4.31406302853536,67.8406988717626
"99",5,-22.3793026702479,62,-0.0652986047000477,7.94361594561406,71.4049531841413
"100",5,-21.3793026702479,62,-0.0652986047000477,10.5449219506762,73.9409605845034
"101",5,-20.3793026702479,62,-0.0652986047000477,2.15540454239538,65.4861445715225
"102",5,-19.3793026702479,62,-0.0652986047000477,16.1140950520754,79.3795364765025
"103",5,-18.3793026702479,62,-0.0652986047000477,2.35693284111632,65.5570756608434
"104",5,-17.3793026702479,62,-0.0652986047000477,24.8876855585642,88.0225297735912
"105",5,-16.3793026702479,62,-0.0652986047000477,-4.5101006806218,58.5594449297052
"106",5,-15.3793026702479,62,-0.0652986047000477,-2.85307027665154,60.1511767289754
"107",5,-14.3793026702479,62,-0.0652986047000477,2.82912057471664,65.7680689756435
"108",5,-13.3793026702479,62,-0.0652986047000477,-3.63945618397447,59.2341936122523
"109",5,-12.3793026702479,62,-0.0652986047000477,-6.00362317742125,56.8047280141055
"110",5,-11.3793026702479,62,-0.0652986047000477,-6.06760519019154,56.6754473966352
"111",5,-10.3793026702479,62,-0.0652986047000477,-7.02034317073926,55.6574108113874
"112",5,-9.37930267024785,62,-0.0652986047000477,-15.3284607583824,47.2839946190442
"113",6,-52.6598708638921,61,-0.00838934240557002,8.66991630278188,70.1116979904922
"114",6,-51.6598708638921,61,-0.00838934240557002,0.71713678436084,62.1505291296656
"115",6,-50.6598708638921,61,-0.00838934240557002,-4.71151286851061,56.7134901343886
"116",6,-49.6598708638921,61,-0.00838934240557002,-2.628223178618,58.7883904818756
"117",6,-48.6598708638921,61,-0.00838934240557002,2.58180165071114,63.9900259687991
"118",6,-47.6598708638921,61,-0.00838934240557002,2.44108293576939,63.8409179114518
"119",6,-46.6598708638921,61,-0.00838934240557002,4.05414058589984,65.4455862191767
"120",6,-45.6598708638921,61,-0.00838934240557002,9.46527331661179,70.8483296074831
"121",6,-44.6598708638921,61,-0.00838934240557002,-10.0211939264989,51.3534730219668
"122",6,-43.6598708638921,61,-0.00838934240557002,-11.719133048164,49.6471445578961
"123",6,-42.6598708638921,61,-0.00838934240557002,8.03530299691296,69.3931912605676
"124",6,-41.6598708638921,61,-0.00838934240557002,6.58321242630709,67.9327113475561
"125",6,-40.6598708638921,61,-0.00838934240557002,-12.520698124448,48.8204114543955
"126",6,-39.6598708638921,61,-0.00838934240557002,-8.76319266838705,52.5695275680508
"127",6,-38.6598708638921,61,-0.00838934240557002,-0.919535573986807,60.4047953200455
"128",6,-37.6598708638921,61,-0.00838934240557002,13.5894392700907,74.9053808217174
"129",6,-36.6598708638921,61,-0.00838934240557002,-5.14259965541311,56.1649525538081
"130",6,-35.6598708638921,61,-0.00838934240557002,14.70162787785,76.0007907446656
"131",6,-34.6598708638921,61,-0.00838934240557002,15.4421922810365,76.7329658054466
"132",6,-33.6598708638921,61,-0.00838934240557002,-13.8194156393786,47.4629685426258
"133",6,-32.6598708638921,61,-0.00838934240557002,10.245506125565,71.5195009651638
"134",6,-31.6598708638921,61,-0.00838934240557002,31.2567658453152,92.5223713425085
"135",6,-30.6598708638921,61,-0.00838934240557002,-5.59227519329923,55.6649409614885
"136",6,-29.6598708638921,61,-0.00838934240557002,13.8099562433641,75.0587830557463
"137",6,-28.6598708638921,61,-0.00838934240557002,-4.16920315692435,57.0712343130523
"138",6,-27.6598708638921,61,-0.00838934240557002,12.9683820254687,74.2004301530398
"139",6,-26.6598708638921,61,-0.00838934240557002,-8.70468218616058,52.5189765990049
"140",6,-25.6598708638921,61,-0.00838934240557002,13.8203885367645,75.0356579795244
"141",6,-24.6598708638921,61,-0.00838934240557002,-6.29933538987322,54.9075447104811
"142",6,-23.6598708638921,61,-0.00838934240557002,3.74239122391257,64.9408819818613
"143",6,-22.6598708638921,61,-0.00838934240557002,-3.35219878492637,57.8379026306168
"144",6,-21.6598708638921,61,-0.00838934240557002,-4.80937552273765,56.3723365504
"145",6,-20.6598708638921,61,-0.00838934240557002,-2.42173817532862,58.7515845554034
"146",6,-19.6598708638921,61,-0.00838934240557002,-3.3580359348898,57.8068974534367
"147",6,-18.6598708638921,61,-0.00838934240557002,-3.00085512356227,58.1556889223586
"148",6,-17.6598708638921,61,-0.00838934240557002,10.4601281703715,71.6082828738868
"149",6,-16.6598708638921,61,-0.00838934240557002,1.96040136891429,63.1001667300241
"150",6,-15.6598708638921,61,-0.00838934240557002,0.654683325543123,61.7860593442473
"151",6,-14.6598708638921,61,-0.00838934240557002,-11.457369062027,49.6656176142717
"152",6,-13.6598708638921,61,-0.00838934240557002,9.39195930295508,70.5065566368481
"153",6,-12.6598708638921,61,-0.00838934240557002,-3.11319332660276,57.9930146648847
"154",6,-11.6598708638921,61,-0.00838934240557002,-1.7311615836117,59.3666570654702
"155",6,-10.6598708638921,61,-0.00838934240557002,13.8763411056993,74.9657704123756
"156",6,-9.65987086389214,61,-0.00838934240557002,4.17385129564756,65.2548912599183
"157",6,-8.65987086389214,61,-0.00838934240557002,-13.7496309030339,47.3230197188313
"158",6,-7.65987086389214,61,-0.00838934240557002,-5.02618607942663,56.038075200033
"159",6,-6.65987086389214,61,-0.00838934240557002,-11.1338219015499,49.9220500355042
"160",6,-5.65987086389214,61,-0.00838934240557002,0.110469709547099,61.1579523041956
"161",6,-4.65987086389214,61,-0.00838934240557002,0.923657575357258,61.9627508276002
"162",6,-3.65987086389214,61,-0.00838934240557002,0.740746458054835,61.7714503678922
"163",6,-2.65987086389214,61,-0.00838934240557002,-2.0707722290583,58.9515423383735
"164",6,-1.65987086389214,61,-0.00838934240557002,7.37368423927801,68.3876094643042
"165",6,-0.659870863892138,61,-0.00838934240557002,0.46828304329029,61.4738189259109
"166",6,0.340129136107862,61,-0.00838934240557002,1.49880672183413,62.4959532620492
"167",7,-5.36731667071581,68,0.0839958837644351,-7.22401839689205,60.3251490959076
"168",7,-4.36731667071581,68,0.0839958837644351,2.0999686651978,69.7331320417619
"169",7,-3.36731667071581,68,0.0839958837644351,18.2051133517012,85.9222726120297
"170",7,-2.36731667071581,68,0.0839958837644351,-14.3572504142562,53.4439047298367
"171",7,-1.36731667071581,68,0.0839958837644351,-3.19258159268356,64.6925694351738
"172",7,-0.367316670715809,68,0.0839958837644351,-7.77461574198958,60.1945311696322
"173",7,0.632683329284191,68,0.0839958837644351,8.68050334010921,76.7336461354955
"174",7,1.63268332928419,68,0.0839958837644351,34.130290346508,102.267429025659
"175",7,2.63268332928419,68,0.0839958837644351,16.6696091080021,84.8907436709172
"176",8,-20.7062105005607,74,0.254404207513648,10.7263846167636,79.4586375437577
"177",8,-19.7062105005607,74,0.254404207513648,4.06419294216417,73.0508500766719
"178",8,-18.7062105005607,74,0.254404207513648,-37.7433330219644,31.4977283200569
"179",8,-17.7062105005607,74,0.254404207513648,4.54362461962767,74.0390901691627
"180",8,-16.7062105005607,74,0.254404207513648,-0.149295080906754,69.6005746761419
"181",8,-15.7062105005607,74,0.254404207513648,-13.6502452689495,56.3540286956128
"182",8,-14.7062105005607,74,0.254404207513648,-7.49763492802044,62.7610432440555
"183",8,-13.7062105005607,74,0.254404207513648,-8.30272541417286,62.2103569654168
"184",8,-12.7062105005607,74,0.254404207513648,4.59471170214034,75.3621982892436
"185",8,-11.7062105005607,74,0.254404207513648,-17.0636727031113,53.9582180915056
"186",8,-10.7062105005607,74,0.254404207513648,-15.4318158489093,55.8444791532212
"187",8,-9.7062105005607,74,0.254404207513648,15.0480656592797,86.578764868924
"188",8,-8.7062105005607,74,0.254404207513648,-6.07135900985449,65.7137444073034
"189",8,-7.7062105005607,74,0.254404207513648,9.44332755557109,81.4828351802426
"190",8,-6.7062105005607,74,0.254404207513648,4.72502079589742,77.0189326280826
"191",8,-5.7062105005607,74,0.254404207513648,9.44491331862155,81.9932293583203
"192",8,-4.7062105005607,74,0.254404207513648,4.39857875195859,77.201298999171
"193",8,-3.7062105005607,74,0.254404207513648,-3.99834660732067,69.0587778474054
"194",8,-2.7062105005607,74,0.254404207513648,-0.192865088635328,73.1186635736044
"195",8,-1.7062105005607,74,0.254404207513648,-27.5187874271242,46.0471454426292
"196",8,-0.706210500560701,74,0.254404207513648,-14.1566980108718,59.6636390663953
"197",8,0.293789499439299,74,0.254404207513648,4.86015897807635,78.934900262857
"198",8,1.2937894994393,74,0.254404207513648,-2.97160002892735,71.357545463367
"199",8,2.2937894994393,74,0.254404207513648,8.40645744789232,82.9900071477003
"200",8,3.2937894994393,74,0.254404207513648,6.53784973153732,81.375803638859
"201",8,4.2937894994393,74,0.254404207513648,16.0214443606781,91.1138024755134
"202",8,5.2937894994393,74,0.254404207513648,-12.4015485932579,62.945213729091
"203",8,6.2937894994393,74,0.254404207513648,-1.27320902913624,74.3279575007263
"204",8,7.2937894994393,74,0.254404207513648,9.32884157492072,85.1844123122969
"205",8,8.2937894994393,74,0.254404207513648,-14.7224753900086,61.3874995548813
"206",8,9.2937894994393,74,0.254404207513648,0.489423375632148,76.8538025280357
"207",8,10.2937894994393,74,0.254404207513648,13.1990898891972,89.8178732491143
"208",8,11.2937894994393,74,0.254404207513648,6.84400432571729,83.7171918931481
"209",8,12.2937894994393,74,0.254404207513648,-7.77806468636712,69.3495270885773
"210",8,13.2937894994393,74,0.254404207513648,-1.25324656063013,76.128749421828
"211",8,14.2937894994393,74,0.254404207513648,12.5168901052639,90.1532902952357
"212",8,15.2937894994393,74,0.254404207513648,-1.22150447976196,76.6692999177234
"213",8,16.2937894994393,74,0.254404207513648,-8.13802287892752,70.0071857260715
"214",8,17.2937894994393,74,0.254404207513648,0.869521216198112,79.2691340287108
"215",8,18.2937894994393,74,0.254404207513648,-5.34696312301727,73.3070538970091
"216",9,-41.7133608264849,68,-0.202080519398358,0.418860709179975,76.8483183308471
"217",9,-40.7133608264849,68,-0.202080519398358,-0.269144146923236,75.9582329553456
"218",9,-39.7133608264849,68,-0.202080519398358,0.858568523349129,76.8838651062196
"219",9,-38.7133608264849,68,-0.202080519398358,11.0664170683666,86.8896331318387
"220",9,-37.7133608264849,68,-0.202080519398358,31.5095456086394,107.130681152713
"221",9,-36.7133608264849,68,-0.202080519398358,5.09656432752849,80.5156193522039
"222",9,-35.7133608264849,68,-0.202080519398358,15.3200610905212,90.5370355957982
"223",9,-34.7133608264849,68,-0.202080519398358,-5.45621192753802,69.5586820583407
"224",9,-33.7133608264849,68,-0.202080519398358,-13.6274145747972,61.1853988916831
"225",9,-32.7133608264849,68,-0.202080519398358,-0.767068140803625,73.8436648062783
"226",9,-31.7133608264849,68,-0.202080519398358,7.1550615645899,81.5637139922735
"227",9,-30.7133608264849,68,-0.202080519398358,1.58796684794723,75.7945387562325
"228",9,-29.7133608264849,68,-0.202080519398358,-3.12578309729348,70.8787082915934
"229",9,-28.7133608264849,68,-0.202080519398358,17.5160989130583,91.3185097825468
"230",9,-27.7133608264849,68,-0.202080519398358,2.18713698864471,75.7874673387349
"231",9,-26.7133608264849,68,-0.202080519398358,-3.2202186343286,70.1780311963632
"232",9,-25.7133608264849,68,-0.202080519398358,-10.5866986271946,62.6094706840988
"233",9,-24.7133608264849,68,-0.202080519398358,-6.05152351166703,66.9425652802281
"234",9,-23.7133608264849,68,-0.202080519398358,12.0734873807855,84.8654956532822
"235",9,-22.7133608264849,68,-0.202080519398358,-6.69703371097077,65.8928940421276
"236",9,-21.7133608264849,68,-0.202080519398358,-12.7789229013008,59.6089243323992
"237",9,-20.7133608264849,68,-0.202080519398358,-7.36852817813477,64.8172385361669
"238",9,-19.7133608264849,68,-0.202080519398358,8.54780110998553,80.5314873048888
"239",10,-34.2273759422824,58,-0.0107827244215385,14.0000385506731,72.3691029131312
"240",10,-33.2273759422824,58,-0.0107827244215385,-10.4658869659106,47.8923946721259
"241",10,-32.2273759422824,58,-0.0107827244215385,7.33513130157947,65.6826302151944
"242",10,-31.2273759422824,58,-0.0107827244215385,-4.44306620480089,53.8936499843925
"243",10,-30.2273759422824,58,-0.0107827244215385,8.55697133039984,66.8829047951717
"244",10,-29.2273759422824,58,-0.0107827244215385,4.08758508076769,62.402735821118
"245",10,-28.2273759422824,58,-0.0107827244215385,1.61243073659471,59.9167987525235
"246",10,-27.2273759422824,58,-0.0107827244215385,4.94146339122893,63.2350486827362
"247",10,-26.2273759422824,58,-0.0107827244215385,9.41077367713562,67.6935762442213
"248",10,-25.2273759422824,58,-0.0107827244215385,-3.96237914748236,54.3096406951818
"249",10,-24.2273759422824,58,-0.0107827244215385,2.0961324137534,60.357369531996
"250",10,-23.2273759422824,58,-0.0107827244215385,1.34228841754062,59.5927428113617
"251",10,-22.2273759422824,58,-0.0107827244215385,-5.38749522983747,52.8521764395621
"252",10,-21.2273759422824,58,-0.0107827244215385,-1.96873505101488,56.2601538939631
"253",10,-20.2273759422824,58,-0.0107827244215385,-10.1671665931414,48.0509396274151
"254",10,-19.2273759422824,58,-0.0107827244215385,1.9060739656801,60.1133974618151
"255",10,-18.2273759422824,58,-0.0107827244215385,8.28544200364236,66.4819827753558
"256",10,-17.2273759422824,58,-0.0107827244215385,-6.82260053985199,51.3631575074399
"257",10,-16.2273759422824,58,-0.0107827244215385,4.9940015522205,63.1689768750908
"258",10,-15.2273759422824,58,-0.0107827244215385,1.77511288179637,59.9393054802452
"259",10,-14.2273759422824,58,-0.0107827244215385,-11.2315508127995,46.9218590612277
"260",10,-13.2273759422824,58,-0.0107827244215385,-2.69587464807789,55.4467525015278
"261",10,-12.2273759422824,58,-0.0107827244215385,-14.9902667138924,43.1415777112917
"262",10,-11.2273759422824,58,-0.0107827244215385,6.47462042640814,64.5956821271708
"263",11,-48.2041172375903,67,0.0975211059118495,8.18533689295609,70.4844180704418
"264",11,-47.2041172375903,67,0.0975211059118495,-0.0899097820368154,62.3066925013608
"265",11,-46.2041172375903,67,0.0975211059118495,-8.41053128092309,54.0835921083864
"266",11,-45.2041172375903,67,0.0975211059118495,8.85045031981617,71.4420948150375
"267",11,-44.2041172375903,67,0.0975211059118495,1.0932132417469,63.78237884288
"268",11,-43.2041172375903,67,0.0975211059118495,-3.88026492536769,58.9064217816773
"269",11,-42.2041172375903,67,0.0975211059118495,6.68482434219126,69.5690321551481
"270",11,-41.2041172375903,67,0.0975211059118495,-8.56114507279898,54.4205838460697
"271",11,-40.2041172375903,67,0.0975211059118495,2.81550285796034,65.8947528827409
"272",11,-39.2041172375903,67,0.0975211059118495,-1.40067525235122,61.7760958783412
"273",11,-38.2041172375903,67,0.0975211059118495,6.16765735569666,69.4419495923009
"274",11,-37.2041172375903,67,0.0975211059118495,0.497185329325863,63.868998671842
"275",11,-36.2041172375903,67,0.0975211059118495,-4.85167721518479,58.6176572332432
"276",11,-35.2041172375903,67,0.0975211059118495,-6.79729837044401,56.7695571838958
"277",11,-34.2041172375903,67,0.0975211059118495,-8.25402295031127,55.4103537099404
"278",11,-33.2041172375903,67,0.0975211059118495,-8.77555070109763,54.9863470650659
"279",11,-32.2041172375903,67,0.0975211059118495,-3.96561416118883,59.8938047108865
"280",11,-31.2041172375903,67,0.0975211059118495,15.2331618922767,79.1901018702639
"281",11,-30.2041172375903,67,0.0975211059118495,-4.11245952851975,59.9420015553793
"282",11,-29.2041172375903,67,0.0975211059118495,0.186219219620681,64.3382014094316
"283",11,-28.2041172375903,67,0.0975211059118495,-14.2468652063866,50.0026380893361
"284",11,-27.2041172375903,67,0.0975211059118495,-7.64393653538561,56.703087866249
"285",11,-26.2041172375903,67,0.0975211059118495,-14.2198648768435,50.2246806307029
"286",11,-25.2041172375903,67,0.0975211059118495,6.46539975847313,71.0074663719314
"287",11,-24.2041172375903,67,0.0975211059118495,4.99619920374763,69.6357869231178
"288",11,-23.2041172375903,67,0.0975211059118495,0.573731974607305,65.3108407998893
"289",11,-22.2041172375903,67,0.0975211059118495,-23.7420410920894,41.0925888391044
"290",11,-21.2041172375903,67,0.0975211059118495,-4.6860884590447,60.246062578061
"291",11,-20.2041172375903,67,0.0975211059118495,0.728009324419806,65.7576814674373
"292",11,-19.2041172375903,67,0.0975211059118495,-5.17872817053813,59.9484650783913
"293",11,-18.2041172375903,67,0.0975211059118495,5.11229295729764,70.3370073121389
"294",11,-17.2041172375903,67,0.0975211059118495,3.08366922424714,68.4059046850002
"295",11,-16.2041172375903,67,0.0975211059118495,8.41202219924128,73.8317787659062
"296",11,-15.2041172375903,67,0.0975211059118495,-13.1238058197763,52.3934718528005
"297",11,-14.2041172375903,67,0.0975211059118495,-3.63630947969511,61.9784892987935
"298",11,-13.2041172375903,67,0.0975211059118495,1.26488794927972,66.9772078336802
"299",11,-12.2041172375903,67,0.0975211059118495,-9.44298790974137,56.366853080571
"300",11,-11.2041172375903,67,0.0975211059118495,-11.884215992423,54.0231461038012
"301",11,-10.2041172375903,67,0.0975211059118495,1.74290343838693,67.747786640523
"302",11,-9.20411723759025,67,0.0975211059118495,-14.107441302944,51.9949630051038
"303",11,-8.20411723759025,67,0.0975211059118495,0.132874453298715,66.3327998672584
"304",11,-7.20411723759025,67,0.0975211059118495,-1.01184895719391,65.2855975626777
"305",11,-6.20411723759025,67,0.0975211059118495,-7.72847325679907,58.6664943689844
"306",11,-5.20411723759025,67,0.0975211059118495,3.51533613360956,70.0078248653048
"307",11,-4.20411723759025,67,0.0975211059118495,-12.130167922302,54.4598419153052
"308",11,-3.20411723759025,67,0.0975211059118495,-0.00192300035307701,66.6856079431659
"309",11,-2.20411723759025,67,0.0975211059118495,-8.78468713276252,58.0003649166683
"310",11,-1.20411723759025,67,0.0975211059118495,5.70387958157974,72.5864527369224
"311",11,-0.204117237590253,67,0.0975211059118495,3.98776426888302,70.9678585301375
"312",11,0.795882762409747,67,0.0975211059118495,26.7063291841238,93.7839445512902
"313",12,-3.49183970224112,67,0.407721076573501,30.0935748120434,95.6698781694235
"314",12,-2.49183970224112,67,0.407721076573501,-16.8630081082296,49.1210163257241
"315",12,-1.49183970224112,67,0.407721076573501,16.5649662227171,82.9567117332442
"316",12,-0.491839702241123,67,0.407721076573501,-17.3384555142919,49.4610110728087
"317",12,0.508160297758877,67,0.407721076573501,-13.4191751998308,53.7880124638434
"318",12,1.50816029775888,67,0.407721076573501,-2.28272688493712,65.3321818553105
"319",12,2.50816029775888,67,0.407721076573501,-3.35065546999828,64.6719743468229
"320",12,3.50816029775888,67,0.407721076573501,12.5040618724524,80.934412765847
"321",12,4.50816029775888,67,0.407721076573501,-4.02038663454919,64.817685335419
"322",12,5.50816029775888,67,0.407721076573501,-18.1869449229194,51.0588481236223
"323",12,6.50816029775888,67,0.407721076573501,11.7860747775691,81.4395889006843
"324",12,7.50816029775888,67,0.407721076573501,-8.50325623274252,61.5579789669462
"325",12,8.50816029775888,67,0.407721076573501,5.07898864014021,75.5479449164024
"326",12,9.50816029775888,67,0.407721076573501,-10.2699457266808,60.6067316261549
"327",12,10.5081602977589,67,0.407721076573501,4.19163936957217,75.4760377989813
"328",12,11.5081602977589,67,0.407721076573501,-14.9303601118099,56.7617593941727
"329",12,12.5081602977589,67,0.407721076573501,-2.55694742258684,69.5428931599693
"330",12,13.5081602977589,67,0.407721076573501,-3.78255527542345,68.7250063837062
"331",12,14.5081602977589,67,0.407721076573501,-11.1519085351671,61.7633742005361
"332",12,15.5081602977589,67,0.407721076573501,11.8398812482712,85.1628850605479
"333",12,16.5081602977589,67,0.407721076573501,-15.2470904491617,58.4836344396885
"334",12,17.5081602977589,67,0.407721076573501,13.8830417312737,88.0214876966974
"335",12,18.5081602977589,67,0.407721076573501,-19.0101627814711,55.5360042605261
"336",12,19.5081602977589,67,0.407721076573501,-3.55782507048716,71.3960630480835
