"","variety","year","a2","b1","sig2.dat","fin2.dat"
"112",4,-39.6899095550179,70,0.0385519350038194,-15.9435699580703,52.5263072284572
"113",4,-38.6899095550179,70,0.0385519350038194,12.1098258169965,80.6182549385278
"114",4,-37.6899095550179,70,0.0385519350038194,-3.06684234104322,65.4801387154919
"115",4,-36.6899095550179,70,0.0385519350038194,0.921625965428377,69.5071589569673
"116",4,-35.6899095550179,70,0.0385519350038194,9.00990267601125,77.633987602554
"117",4,-34.6899095550179,70,0.0385519350038194,9.00315501398004,77.6657918755266
"118",4,-33.6899095550179,70,0.0385519350038194,-2.98888310814438,65.712305688406
"119",4,-32.6899095550179,70,0.0385519350038194,3.25966512519612,71.9994058567503
"120",4,-31.6899095550179,70,0.0385519350038194,4.45558467667495,73.233877343233
"121",4,-30.6899095550179,70,0.0385519350038194,2.39645899948487,71.2133036010467
"122",4,-29.6899095550179,70,0.0385519350038194,2.47034631735637,71.3257428539221
"123",4,-28.6899095550179,70,0.0385519350038194,4.79023073406013,73.6841792056296
"124",4,-27.6899095550179,70,0.0385519350038194,0.523144003486466,69.4556444100598
"125",4,-26.6899095550179,70,0.0385519350038194,-13.8731914415893,55.0978608999878
"126",4,-25.6899095550179,70,0.0385519350038194,10.7639069089777,79.7735111855587
"127",4,-24.6899095550179,70,0.0385519350038194,-19.6731973143074,49.3749588972774
"128",4,-23.6899095550179,70,0.0385519350038194,-16.3249358059599,52.7617723406287
"129",4,-22.6899095550179,70,0.0385519350038194,5.78188450872689,74.9071445903193
"130",4,-21.6899095550179,70,0.0385519350038194,-4.48790302467823,64.675908991918
"131",4,-20.6899095550179,70,0.0385519350038194,-13.0140901349551,56.1882738166449
"132",4,-19.6899095550179,70,0.0385519350038194,-1.71017116833528,67.5307447182686
"133",4,-18.6899095550179,70,0.0385519350038194,3.44359466760983,72.7230624892175
"134",4,-17.6899095550179,70,0.0385519350038194,-5.36476439265706,63.9532553639544
"135",4,-16.6899095550179,70,0.0385519350038194,0.722369090727417,70.0789407823427
"136",4,-15.6899095550179,70,0.0385519350038194,0.578035550285832,69.973159176905
"137",4,-14.6899095550179,70,0.0385519350038194,4.21512485288722,73.6488004145102
"138",4,-13.6899095550179,70,0.0385519350038194,11.1781242300502,80.650351726677
"139",4,-12.6899095550179,70,0.0385519350038194,-2.51685587516578,66.9939235564648
"140",4,-11.6899095550179,70,0.0385519350038194,2.88548979606226,72.4348211626967
"141",4,-10.6899095550179,70,0.0385519350038194,-0.17561325224881,69.4122700493894
"142",4,-9.68990955501795,70,0.0385519350038194,-5.25403132905176,64.3724039075903
"143",5,6.31104846042581,70,0.0385519350038194,-8.29841735905194,61.9448857710004
"144",5,7.31104846042581,70,0.0385519350038194,21.1951263793371,91.4769814443932
"145",5,8.31104846042581,70,0.0385519350038194,12.8648566385385,83.1852636385984
"146",5,9.31104846042581,70,0.0385519350038194,8.78191185884735,79.1408707939111
"147",5,10.3110484604258,70,0.0385519350038194,-3.72409073932576,66.6734201307418
"148",5,11.3110484604258,70,0.0385519350038194,-2.26173564374374,68.1743271613276
"149",5,12.3110484604258,70,0.0385519350038194,-11.1558596093268,59.3187551307484
"150",5,13.3110484604258,70,0.0385519350038194,-1.48985101954131,69.0233156555377
"151",5,14.3110484604258,70,0.0385519350038194,10.2380214888453,80.7897400989281
"152",5,15.3110484604258,70,0.0385519350038194,13.5913640413423,84.181634586429
"153",5,16.3110484604258,70,0.0385519350038194,8.70728262122982,79.3361051013203
"154",5,17.3110484604258,70,0.0385519350038194,-1.32431951299464,69.3430549020997
"155",5,18.3110484604258,70,0.0385519350038194,5.81527873024082,76.5212050803389
"156",5,19.3110484604258,70,0.0385519350038194,-0.403226801616289,70.3412514834857
"157",5,20.3110484604258,70,0.0385519350038194,-5.21805194285882,65.5649782772469
"158",5,21.3110484604258,70,0.0385519350038194,3.79024393676197,74.6118260918715
"159",5,22.3110484604258,70,0.0385519350038194,-9.54446070371908,61.3156733863943
"160",5,23.3110484604258,70,0.0385519350038194,4.66725364805652,75.5659396731737
"161",5,24.3110484604258,70,0.0385519350038194,-15.2290249848256,55.7082129752954
"162",5,25.3110484604258,70,0.0385519350038194,5.91906141795555,76.8948513130804
"163",6,-7.25543166021816,70,0.0385519350038194,4.35308046706892,74.0733695372795
"164",6,-6.25543166021816,70,0.0385519350038194,-5.62695686026275,64.1318841449517
"165",6,-5.25543166021816,70,0.0385519350038194,-10.3783982593815,59.4189946808368
"166",6,-4.25543166021816,70,0.0385519350038194,-10.5083107571385,59.3276341180836
"167",6,-3.25543166021816,70,0.0385519350038194,10.8235687064581,80.698065516684
"168",6,-2.25543166021816,70,0.0385519350038194,6.77738099707809,76.6904297423078
"169",6,-1.25543166021816,70,0.0385519350038194,-6.50679693833166,63.4448037419019
"170",6,-0.255431660218164,70,0.0385519350038194,-5.60548114713177,64.3846714681056
"171",6,0.744568339781836,70,0.0385519350038194,-16.4258527196146,53.6028518306266
"172",6,1.74456833978184,70,0.0385519350038194,-2.98565000753214,67.0816064777129
"173",6,2.74456833978184,70,0.0385519350038194,-5.75772185834963,64.3480865618992
"174",6,3.74456833978184,70,0.0385519350038194,-6.37338147227032,63.7709788829823
"175",6,4.74456833978184,70,0.0385519350038194,-18.8574149815928,51.3254973086637
"176",6,5.74456833978184,70,0.0385519350038194,5.00592410920373,75.227388334464
"177",6,6.74456833978184,70,0.0385519350038194,10.3373069942354,80.5973231544995
"178",6,7.74456833978184,70,0.0385519350038194,17.0126611295079,87.3112292247758
"179",6,8.74456833978184,70,0.0385519350038194,-5.5830438845402,64.7540761457315
"180",6,9.74456833978184,70,0.0385519350038194,4.02301498699033,74.3986869522659
"181",6,10.7445683397818,70,0.0385519350038194,-1.2460972189851,69.1681266812943
"182",6,11.7445683397818,70,0.0385519350038194,-4.43697187354717,66.015803961736
"183",6,12.7445683397818,70,0.0385519350038194,-0.488137519790276,70.0031902504967
"184",6,13.7445683397818,70,0.0385519350038194,-9.96741658456976,60.5624631207211
"185",6,14.7445683397818,70,0.0385519350038194,0.767127590149835,71.3355592304445
"186",6,15.7445683397818,70,0.0385519350038194,-12.9674849182162,57.6394986570822
"187",6,16.7445683397818,70,0.0385519350038194,4.80022451933281,75.4457600296351
"188",6,17.7445683397818,70,0.0385519350038194,-14.3770984072282,56.3069890380779
"189",6,18.7445683397818,70,0.0385519350038194,-3.87691443494468,66.8457249453652
"190",6,19.7445683397818,70,0.0385519350038194,-26.6272488257563,44.1339424895574
"191",6,20.7445683397818,70,0.0385519350038194,-10.0135817523931,60.7861614979245
"192",6,21.7445683397818,70,0.0385519350038194,-14.428117194618,56.4101779907034
"193",6,22.7445683397818,70,0.0385519350038194,-5.57775748712105,65.2990896332041
"194",6,23.7445683397818,70,0.0385519350038194,-6.94527834032812,63.9701207150009
"195",6,24.7445683397818,70,0.0385519350038194,-5.67114657369465,65.2828044166382
"196",6,25.7445683397818,70,0.0385519350038194,-2.35137552415787,68.6411274011788
"197",6,26.7445683397818,70,0.0385519350038194,-2.95593622203036,68.0751186383101
"198",6,27.7445683397818,70,0.0385519350038194,5.07495512546826,76.1445619208125
"199",6,28.7445683397818,70,0.0385519350038194,-6.8000625387299,64.3080961916182
"200",6,29.7445683397818,70,0.0385519350038194,-13.0270610908232,58.1196495745287
"201",6,30.7445683397818,70,0.0385519350038194,0.0435351887893,71.2287977891451
"202",6,31.7445683397818,70,0.0385519350038194,21.485521708816,92.7093362441756
"203",6,32.7445683397818,70,0.0385519350038194,15.8712056979043,87.1335721682677
"204",6,33.7445683397818,70,0.0385519350038194,7.2644774600596,78.5653958654268
"205",6,34.7445683397818,70,0.0385519350038194,-7.52083571175057,63.8186346286205
"206",6,35.7445683397818,70,0.0385519350038194,-2.08891944379868,69.2891028315762
"207",7,-7.95687808678485,70,0.0385519350038194,-7.58880639421337,62.1044405589516
"208",7,-6.95687808678485,70,0.0385519350038194,-1.63118580046914,68.1006130876996
"209",7,-5.95687808678485,70,0.0385519350038194,9.80340874836043,79.573759571533
"210",7,-4.95687808678485,70,0.0385519350038194,14.137070462064,83.9459732202404
"211",7,-3.95687808678485,70,0.0385519350038194,-3.85339343137713,65.9940612618031
"212",7,-2.95687808678485,70,0.0385519350038194,12.7937664430147,82.6797730711988
"213",7,-1.95687808678485,70,0.0385519350038194,-8.35775624658028,61.5668023166076
"214",7,-0.956878086784855,70,0.0385519350038194,10.157177177876,80.1202876760677
"215",7,0.0431219132151455,70,0.0385519350038194,-15.2015013702979,54.8001610628976
"216",7,1.04312191321515,70,0.0385519350038194,2.04729554155002,72.0875099097493
"217",7,2.04312191321515,70,0.0385519350038194,-8.79898521347987,61.2797810897233
"218",7,3.04312191321515,70,0.0385519350038194,-8.86784938634344,61.2494688518635
"219",7,4.04312191321515,70,0.0385519350038194,19.1162268821763,89.2720970553871
"220",7,5.04312191321515,70,0.0385519350038194,-21.6345548098463,48.5598672983683
"221",7,6.04312191321515,70,0.0385519350038194,11.9922265979348,82.2252006411532
"222",7,7.04312191321515,70,0.0385519350038194,-0.0191553425621899,70.2523706356601
"223",7,8.04312191321515,70,0.0385519350038194,9.51139369521704,79.8214716084431
"224",7,9.04312191321515,70,0.0385519350038194,-4.26340890635625,66.0852209418736
"225",7,10.0431219132151,70,0.0385519350038194,-0.288769997479671,70.098411785754
"226",7,11.0431219132151,70,0.0385519350038194,13.9552213074679,84.3809550257054
"227",8,-59.2339759399183,71,0.0385519350038194,-13.185308451793,55.5311071577535
"228",8,-58.2339759399183,71,0.0385519350038194,9.08266975469769,77.837637299248
"229",8,-57.2339759399183,71,0.0385519350038194,-7.14532151253857,61.6481979670155
"230",8,-56.2339759399183,71,0.0385519350038194,14.3852200383592,83.2172914529172
"231",8,-55.2339759399183,71,0.0385519350038194,9.14726179688285,78.0178851464446
"232",8,-54.2339759399183,71,0.0385519350038194,18.6990326408627,87.6082079254283
"233",8,-53.2339759399183,71,0.0385519350038194,-7.87369367916806,61.0740335404013
"234",8,-52.2339759399183,71,0.0385519350038194,8.72421547462134,77.7104946291945
"235",8,-51.2339759399183,71,0.0385519350038194,3.25450116497372,72.2793322545507
"236",8,-50.2339759399183,71,0.0385519350038194,35.1433783913103,104.206761415891
"237",8,-49.2339759399183,71,0.0385519350038194,15.641068341863,84.7430033014477
"238",8,-48.2339759399183,71,0.0385519350038194,-11.5330807307729,57.6074061638156
"239",8,-47.2339759399183,71,0.0385519350038194,7.72854604281902,76.9075848724113
"240",8,-46.2339759399183,71,0.0385519350038194,1.98763041359013,71.2052211781863
"241",8,-45.2339759399183,71,0.0385519350038194,-9.01508093919543,60.2410617604045
"242",8,-44.2339759399183,71,0.0385519350038194,7.8816762154482,77.176370850052
"243",8,-43.2339759399183,71,0.0385519350038194,14.2106961916212,83.5439427612288
"244",8,-42.2339759399183,71,0.0385519350038194,11.1433794845826,80.515177989194
"245",8,-41.2339759399183,71,0.0385519350038194,-3.11154148930067,66.2988089503145
"246",8,-40.2339759399183,71,0.0385519350038194,15.6652774457508,85.1141798203698
"247",8,-39.2339759399183,71,0.0385519350038194,-11.5729381989273,57.9145161106956
"248",8,-38.2339759399183,71,0.0385519350038194,-0.863461068287444,68.6625451763392
"249",8,-37.2339759399183,71,0.0385519350038194,3.74808812911133,73.3126463087418
"250",8,-36.2339759399183,71,0.0385519350038194,16.1321362111064,85.7352463257407
"251",8,-35.2339759399183,71,0.0385519350038194,2.65137487640832,72.2930369260465
"252",8,-34.2339759399183,71,0.0385519350038194,-5.46202974666431,64.2181842379776
"253",8,-33.2339759399183,71,0.0385519350038194,13.7909557479576,83.5097216676033
"254",8,-32.2339759399183,71,0.0385519350038194,-15.6223397035278,54.1349781511218
"255",8,-31.2339759399183,71,0.0385519350038194,11.1173290956412,80.9131988852946
"256",8,-30.2339759399183,71,0.0385519350038194,-10.9289308968304,58.9054908278268
"257",8,-29.2339759399183,71,0.0385519350038194,5.36567643310702,75.2386500927681
"258",8,-28.2339759399183,71,0.0385519350038194,-6.14639221678318,63.7651333778817
"259",8,-27.2339759399183,71,0.0385519350038194,-8.60204799236735,61.3480295373013
"260",8,-26.2339759399183,71,0.0385519350038194,13.5643021327334,83.5529315974059
"261",8,-25.2339759399183,71,0.0385519350038194,6.17392857711992,76.2011099767962
"262",8,-24.2339759399183,71,0.0385519350038194,-10.8941079671269,59.1716253675532
"263",8,-23.2339759399183,71,0.0385519350038194,6.93809478069643,77.0423800503804
"264",8,-22.2339759399183,71,0.0385519350038194,-6.17652971626289,63.9663074884249
"265",8,-21.2339759399183,71,0.0385519350038194,-4.85715030627632,65.3242388334153
"266",8,-20.2339759399183,71,0.0385519350038194,5.48308880350439,75.7030298781998
"267",8,-19.2339759399183,71,0.0385519350038194,9.04445933709263,79.3029523467919
"268",8,-18.2339759399183,71,0.0385519350038194,-19.0220553497211,51.274989594982
"269",8,-17.2339759399183,71,0.0385519350038194,-0.656971126386429,69.6786257533205
"270",9,-31.6880111093633,69,0.0385519350038194,1.35162014431559,69.1299859996271
"271",9,-30.6880111093633,69,0.0385519350038194,-6.60414947231628,61.2127683179991
"272",9,-29.6880111093633,69,0.0385519350038194,-1.85655854628171,65.9989111790374
"273",9,-28.6880111093633,69,0.0385519350038194,1.17416312457451,69.0681847848975
"274",9,-27.6880111093633,69,0.0385519350038194,-4.58080042980962,63.3517731655172
"275",9,-26.6880111093633,69,0.0385519350038194,-2.15391658785968,65.8172089424709
"276",9,-25.6880111093633,69,0.0385519350038194,-14.1076484602482,53.9020290050862
"277",9,-24.6880111093633,69,0.0385519350038194,-6.80641748975518,61.2418119105831
"278",9,-23.6880111093633,69,0.0385519350038194,-3.6850351572126,64.4017461781295
"279",9,-22.6880111093633,69,0.0385519350038194,-2.8712111023613,65.2541221679846
"280",9,-21.6880111093633,69,0.0385519350038194,3.03293187448737,71.1968170798371
"281",9,-20.6880111093633,69,0.0385519350038194,-6.06705711856745,62.1353800217861
"282",9,-19.6880111093633,69,0.0385519350038194,3.61494381876713,71.8559328941245
"283",9,-18.6880111093633,69,0.0385519350038194,16.3570527247753,84.6365937351364
"284",9,-17.6880111093633,69,0.0385519350038194,13.5772719366435,81.8953648820085
"285",9,-16.6880111093633,69,0.0385519350038194,9.91690006494275,78.2735449453116
"286",9,-15.6880111093633,69,0.0385519350038194,-12.0455327716285,56.3496640437441
"287",9,-14.6880111093633,69,0.0385519350038194,1.14847500527817,69.5822237556546
"288",9,-13.6880111093633,69,0.0385519350038194,1.54708491668016,70.0193856020604
"289",9,-12.6880111093633,69,0.0385519350038194,-9.02317496008014,59.4876776603039
"290",9,-11.6880111093633,69,0.0385519350038194,4.72391268988727,73.2733172452752
"291",9,-10.6880111093633,69,0.0385519350038194,-15.6127544612491,52.9752020291426
"292",9,-9.68801110936329,69,0.0385519350038194,-12.4422924494662,56.1842159759294
"293",9,-8.68801110936329,69,0.0385519350038194,-11.423515577276,57.2415447831234
"294",9,-7.68801110936329,69,0.0385519350038194,-8.21770558122562,60.4859067141776
"295",9,-6.68801110936329,69,0.0385519350038194,-0.583355236673846,68.1588089937331
"296",9,-5.68801110936329,69,0.0385519350038194,-5.45212201177594,63.3285941536349
"297",9,-4.68801110936329,69,0.0385519350038194,-5.84566133765381,62.9736067627608
"298",9,-3.68801110936329,69,0.0385519350038194,-17.3530990082435,51.5047210271749
"299",9,-2.68801110936329,69,0.0385519350038194,15.1513658198405,84.0477377902628
"300",9,-1.68801110936329,69,0.0385519350038194,0.486547321549341,69.4214712269754
"301",9,-0.688011109363288,69,0.0385519350038194,2.99078937162792,71.9642652120578
"302",9,0.311988890636712,69,0.0385519350038194,-1.83133777378933,67.1806900016444
"303",10,19.4912229801994,71,0.0385519350038194,0.848409276153402,72.599833637631
"304",10,20.4912229801994,71,0.0385519350038194,13.3202494900608,85.1102257865422
"305",10,21.4912229801994,71,0.0385519350038194,0.600332430103837,72.4288606615891
"306",10,22.4912229801994,71,0.0385519350038194,-8.7153170774774,63.1517630890117
"307",10,23.4912229801994,71,0.0385519350038194,-12.9213874438627,58.9842446576301
"308",10,24.4912229801994,71,0.0385519350038194,-12.6638990110666,59.2802850254301
"309",10,25.4912229801994,71,0.0385519350038194,-5.39175073555687,66.5909852359436
"310",10,26.4912229801994,71,0.0385519350038194,-11.9518868561508,60.0694010503535
"311",10,27.4912229801994,71,0.0385519350038194,0.862840434453525,72.9226802759617
"312",10,28.4912229801994,71,0.0385519350038194,11.7982895310531,83.8966813075651
"313",11,-27.2946779353078,71,0.0385519350038194,3.36898430615156,73.3167216564394
"314",11,-26.2946779353078,71,0.0385519350038194,6.75367341117795,76.7399626964696
"315",11,-25.2946779353078,71,0.0385519350038194,-6.93934036233433,63.0855008579611
"316",11,-24.2946779353078,71,0.0385519350038194,-19.3963854774853,50.667007677814
"317",11,-23.2946779353078,71,0.0385519350038194,4.36428576965422,74.4662308599573
"318",11,-22.2946779353078,71,0.0385519350038194,-2.08982457808705,68.0506724472199
"319",11,-21.2946779353078,71,0.0385519350038194,3.76862696788829,73.947675928199
"320",11,-20.2946779353078,71,0.0385519350038194,-2.15740953918595,68.0601913561286
"321",11,-19.2946779353078,71,0.0385519350038194,-0.595526511373319,69.6606263189451
"322",11,-18.2946779353078,71,0.0385519350038194,-10.8417928168289,59.4529119484933
"323",11,-17.2946779353078,71,0.0385519350038194,-7.13950314706217,63.1937535532639
"324",11,-16.2946779353078,71,0.0385519350038194,-5.66330387078524,64.7085047645446
"325",11,-15.2946779353078,71,0.0385519350038194,5.2595748064039,75.6699353767376
"326",11,-14.2946779353078,71,0.0385519350038194,-1.2553718033929,69.1935407019446
"327",11,-13.2946779353078,71,0.0385519350038194,-7.07506808910438,63.4123963512369
"328",11,-12.2946779353078,71,0.0385519350038194,1.77386263083775,72.2998790061829
"329",11,-11.2946779353078,71,0.0385519350038194,-8.49270460306848,62.0718637072804
"330",11,-10.2946779353078,71,0.0385519350038194,-12.0995352680129,58.5035849773399
"331",11,-9.29467793530785,71,0.0385519350038194,9.04836015491999,79.6900323352766
"332",11,-8.29467793530785,71,0.0385519350038194,4.08174962107682,74.7619737364372
"333",11,-7.29467793530785,71,0.0385519350038194,-4.99870093938786,65.7200751109764
"334",11,-6.29467793530785,71,0.0385519350038194,0.165202119657118,70.9225301050252
"335",11,-5.29467793530785,71,0.0385519350038194,0.979661960054428,71.7755418804263
"336",11,-4.29467793530785,71,0.0385519350038194,5.62088682950434,76.45531868488
"337",11,-3.29467793530785,71,0.0385519350038194,-13.9700803074756,56.9029034829039
"338",11,-2.29467793530785,71,0.0385519350038194,11.2108665114579,82.1224022368413
"339",11,-1.29467793530785,71,0.0385519350038194,9.46328098705373,80.4133686474408
"340",11,-0.294677935307845,71,0.0385519350038194,12.7564406119016,83.7450802072926
